mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_random_state,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.6322341442108155,0.8385056546439774,0.027445602416992187,0.004205489575951735,0.8,0.01,5,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.8491864831038799,0.8435544430538173,0.8435544430538173,0.8479349186483104,0.8366708385481852,0.844180225281602,0.004389406236983777,47
0.48629093170166016,0.01694387453254483,0.030523300170898438,0.006459825990222981,0.8,0.01,5,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8460575719649562,0.844180225281602,0.8410513141426783,0.8454317897371715,0.8366708385481852,0.8426783479349187,0.003463918023303647,48
1.1135723114013671,0.03293650405247475,0.0390228271484375,0.004798194679310054,0.8,0.01,5,200,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 0.8}",0.8623279098873592,0.8579474342928661,0.8585732165206508,0.8541927409261577,0.8529411764705882,0.8571964956195244,0.0033442776510356426,16
0.8989697933197022,0.04304129944618065,0.03882608413696289,0.00419208830582811,0.8,0.01,5,200,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 1.0}",0.8623279098873592,0.8566958698372966,0.8573216520650814,0.8554443053817271,0.8504380475594493,0.8564455569461827,0.003808541690789227,17
1.8503934860229492,0.1147715502821343,0.0789297103881836,0.011476543814045621,0.8,0.01,10,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.8541927409261577,0.8466833541927409,0.8473091364205256,0.8448060075093867,0.8347934918648311,0.8455569461827285,0.006250308380066952,45
2.171570062637329,0.20531758714140308,0.061017942428588864,0.006986491927969924,0.8,0.01,10,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8548185231539425,0.8485607008760951,0.8454317897371715,0.8479349186483104,0.8360450563204005,0.8465581977471841,0.0060980864656219585,41
3.760101652145386,0.3750940616848618,0.11023612022399902,0.01608616798684548,0.8,0.01,10,200,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'random_state': 42, 'subsample': 0.8}",0.8642052565707133,0.8629536921151439,0.8591989987484355,0.8554443053817271,0.8541927409261577,0.8591989987484355,0.003957794318108105,10
3.69362359046936,0.7654835728605357,0.08162345886230468,0.013948517862834936,0.8,0.01,10,200,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'random_state': 42, 'subsample': 1.0}",0.8679599499374218,0.8623279098873592,0.8579474342928661,0.8566958698372966,0.8529411764705882,0.8595744680851063,0.005154257892859573,8
0.5244488716125488,0.028119404795277927,0.03228120803833008,0.006475797268451693,0.8,0.1,5,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.867334167709637,0.8629536921151439,0.8573216520650814,0.8623279098873592,0.8566958698372966,0.8613266583229036,0.00392999210716083,6
0.3749985694885254,0.010634211333599711,0.028766298294067384,0.006630039861881547,0.8,0.1,5,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8679599499374218,0.8623279098873592,0.8573216520650814,0.8635794743429287,0.8623279098873592,0.86270337922403,0.0033954092531290354,1
1.548518133163452,0.2677760214235393,0.042888545989990236,0.010049050588864223,0.8,0.1,5,200,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 0.8}",0.8679599499374218,0.8610763454317898,0.8498122653316645,0.8566958698372966,0.8548185231539425,0.8580725907384231,0.006123719560813557,11
0.6888776779174804,0.03227491890103285,0.04319448471069336,0.008110430023529847,0.8,0.1,5,200,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 1.0}",0.8654568210262829,0.8591989987484355,0.8566958698372966,0.8610763454317898,0.8579474342928661,0.8600750938673342,0.0030554582267168194,7
1.2944111824035645,0.037759131545862044,0.04935612678527832,0.009386882187824097,0.8,0.1,10,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.8591989987484355,0.8523153942428036,0.8529411764705882,0.8498122653316645,0.8529411764705882,0.853441802252816,0.0031012544914552874,26
1.1549831867218017,0.03019166495360109,0.07180933952331543,0.028968088309776322,0.8,0.1,10,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8610763454317898,0.8585732165206508,0.8504380475594493,0.8498122653316645,0.8523153942428036,0.8544430538172716,0.004540264617576248,23
2.2677305221557615,0.09433092313406494,0.07495651245117188,0.011171044953213884,0.8,0.1,10,200,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'random_state': 42, 'subsample': 0.8}",0.8560700876095119,0.8473091364205256,0.8504380475594493,0.8435544430538173,0.844180225281602,0.8483103879849813,0.004591723736631811,37
1.9742717742919922,0.05730024642880025,0.07548351287841797,0.015615364740611221,0.8,0.1,10,200,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'random_state': 42, 'subsample': 1.0}",0.8560700876095119,0.8560700876095119,0.8460575719649562,0.8423028785982478,0.8485607008760951,0.8498122653316645,0.005484080675896512,33
0.5787302017211914,0.05873618527091234,0.02962355613708496,0.0025680969801581736,0.8,0.2,5,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.8591989987484355,0.8598247809762203,0.8529411764705882,0.8541927409261577,0.8642052565707133,0.8580725907384231,0.004082479707209024,11
0.37481160163879396,0.013270151369389938,0.02686023712158203,0.0031662285936912057,0.8,0.2,5,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8579474342928661,0.8566958698372966,0.853566958698373,0.8554443053817271,0.8585732165206508,0.8564455569461827,0.001796332927960873,17
