mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_random_state,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.4548759937286377,0.5088385113609882,0.04551262855529785,0.008268876237318744,0.8,0.01,5,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.8491864831038799,0.8435544430538173,0.8435544430538173,0.8479349186483104,0.8366708385481852,0.844180225281602,0.004389406236983777,47
0.3199746131896973,0.020916935656196897,0.023651647567749023,0.004686216822748333,0.8,0.01,5,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8460575719649562,0.844180225281602,0.8410513141426783,0.8454317897371715,0.8366708385481852,0.8426783479349187,0.003463918023303647,48
0.8886850833892822,0.06539691102790259,0.03815093040466309,0.010600199537530936,0.8,0.01,5,200,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 0.8}",0.8623279098873592,0.8579474342928661,0.8585732165206508,0.8541927409261577,0.8529411764705882,0.8571964956195244,0.0033442776510356426,16
0.6950218200683593,0.043976036225383125,0.0277097225189209,0.004244582841706013,0.8,0.01,5,200,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 1.0}",0.8623279098873592,0.8566958698372966,0.8573216520650814,0.8554443053817271,0.8504380475594493,0.8564455569461827,0.003808541690789227,17
1.1729071140289307,0.036479697852197054,0.0393470287322998,0.006736425864441406,0.8,0.01,10,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.8541927409261577,0.8466833541927409,0.8473091364205256,0.8448060075093867,0.8347934918648311,0.8455569461827285,0.006250308380066952,45
1.1547571182250977,0.03612011249296183,0.04871015548706055,0.018302282376493704,0.8,0.01,10,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8548185231539425,0.8485607008760951,0.8454317897371715,0.8479349186483104,0.8360450563204005,0.8465581977471841,0.0060980864656219585,41
2.218160057067871,0.15425346623039818,0.05721349716186523,0.0032220817766716206,0.8,0.01,10,200,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'random_state': 42, 'subsample': 0.8}",0.8642052565707133,0.8629536921151439,0.8591989987484355,0.8554443053817271,0.8541927409261577,0.8591989987484355,0.003957794318108105,10
2.1912314891815186,0.15158926349250218,0.05861454010009766,0.008369683852478941,0.8,0.01,10,200,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200, 'random_state': 42, 'subsample': 1.0}",0.8679599499374218,0.8623279098873592,0.8579474342928661,0.8566958698372966,0.8529411764705882,0.8595744680851063,0.005154257892859573,8
0.39080080986022947,0.017206288975860136,0.02149171829223633,0.003870752021116874,0.8,0.1,5,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.867334167709637,0.8629536921151439,0.8573216520650814,0.8623279098873592,0.8566958698372966,0.8613266583229036,0.00392999210716083,6
0.26789216995239257,0.011158183385925141,0.019841861724853516,0.0017172237173561807,0.8,0.1,5,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8679599499374218,0.8623279098873592,0.8573216520650814,0.8635794743429287,0.8623279098873592,0.86270337922403,0.0033954092531290354,1
0.7688560962677002,0.03324548045984984,0.03185534477233887,0.008846004770043174,0.8,0.1,5,200,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 0.8}",0.8679599499374218,0.8610763454317898,0.8498122653316645,0.8566958698372966,0.8548185231539425,0.8580725907384231,0.006123719560813557,11
0.49637856483459475,0.014333665536267406,0.02574810981750488,0.001027917924979988,0.8,0.1,5,200,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42, 'subsample': 1.0}",0.8654568210262829,0.8591989987484355,0.8566958698372966,0.8610763454317898,0.8579474342928661,0.8600750938673342,0.0030554582267168194,7
0.8119696617126465,0.009922463328837228,0.029979944229125977,0.0025627159272027683,0.8,0.1,10,100,42,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.8591989987484355,0.8523153942428036,0.8529411764705882,0.8498122653316645,0.8529411764705882,0.853441802252816,0.0031012544914552874,26
0.7398815631866456,0.024009310145906376,0.03062891960144043,0.0015105284346347643,0.8,0.1,10,100,42,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.8610763454317898,0.8585732165206508,0.8504380475594493,0.8498122653316645,0.8523153942428036,0.8544430538172716,0.004540264617576248,23
